word	pos_values
ari	noun
aridhi	verb
aridhia	verb
arifa	noun
arifu	verb
arinabu	name
arobaini	num
arudhi	noun
arufu	noun
arusha	name
asadi	name
asali	noun
asante	intj,noun
asasi	noun
asbestosi	noun
asenia	noun
aseniki	noun
asha	name
ashakum	intj
asherati	noun
ashiki	noun,verb
ashiria	verb
asi	verb
asia	name
asidi	noun
asili	noun
asilia	adj
asilimia	noun
asilisha	verb
asisi	verb
askari	noun
askofu	noun
aspirini	noun
astashahada	noun
aste	adj
asteaste	adv
asteroidi	noun
astronomia	noun
asubuhi	noun
asumini	noun
ateri	noun
athari	noun
athene	name
athira	noun
athiri	verb
atibu	verb
atlantiki	name
atlasi	noun
atomi	noun
atomiki	adj
au	conj
aua	verb
auladi	noun
aunsi	noun
aushi	adj,noun
australia	name
austria	name
avata	noun
avya	verb
awali	adj,adv,noun
awamu	noun
aya	noun
ayalandi	name
ayali	noun
ayami	noun
ayari	noun
azali	adj
azerbaijan	name
azima	noun,verb
azimio	noun
azimu	verb
azizi	noun
azma	noun
baa	noun
baada	prep
baadaye	adv
baadhi	noun
baathi	verb
baba	noun
babaenu	noun
babaetu	noun
babake	noun
babako	noun
babangu	noun
babara	noun
babaye	noun
babiloni	name
babu	noun
badala	adj,noun
badhiri	verb
badili	noun,verb
badiliko	noun
badilishano	noun
badiri	noun
bado	adv
bafa	noun
bafe	noun
bafu	noun
baghairi	prep
baghala	adv,noun
bagua	verb
bahama	name
bahari	noun
baharia	noun
bahasha	noun
bahati	name,noun
bahili	adj
bahrain	name
baibai	intj
baidi	adv
baidisha	verb
baina	adv
baini	verb
baiskeli	noun
baiti	noun
bajaji	noun
bajeti	noun
bajia	noun
baka	noun,verb
bakari	name,noun
baki	adj,noun,verb
bakita	name
bakiza	name
bakoli	noun
bakora	noun
bakshishi	noun
bakteria	noun
bakuli	noun
bakwata	name
balaa	noun
balagha	noun
balaghamu	noun
balasi	noun
balbu	noun
balehe	verb
bali	adv,conj,noun
balia	noun
balistiki	adj
balozi	noun
baltiki	name
balungi	noun
baluni	noun
bama	name
bamba	verb
bambika	verb
bamia	noun
bamiza	verb
bamvua	noun
bana	verb
banati	noun
banda	noun
bandari	noun
bandia	adj,noun
bandika	verb
bandiko	noun
bandu	noun
bandua	verb
bangi	noun
bangili	noun
bangladesh	name
bango	noun
baniani	noun
banika	verb
banjo	noun
banki	noun
bano	noun
bao	noun
baobonye	noun
baptisti	noun
bara	noun
barabara	adj,adv,noun
baradhuli	noun
barafu	noun
baragumu	noun
baraka	name,noun
barakinya	noun
barakoa	noun
barasi	noun
baraza	noun
barazahi	noun
barbados	name
baridi	adj,noun
bariki	verb
barua	noun
baruti	noun
basata	name
basha	noun
bashasha	noun
bashiri	verb
basi	conj,intj,noun
basilika	noun
bastola	noun
basua	noun
bata	noun
batalioni	noun
batela	noun
bati	noun
batiki	noun
batili	verb
batilifu	adj
batini	noun
batiya	name
batiza	verb
batuli	noun
baunsa	noun
bawaba	noun
bawabu	noun
bawasiri	noun
baya	adj
bayana	adj,adv,noun
bayani	noun
bayometria	noun
bazazi	noun
beba	verb
beberu	noun
bechi	noun
bedeni	noun
bedui	noun
bega	noun
begi	noun
behewa	noun
bei	noun
beji	noun
beki	noun
belarusi	name
beleko	noun
belenga	verb
beleshi	noun
bemba	verb
bembea	verb
benchi	noun
bendeji	noun
bendera	noun
bendi	noun
beneti	noun
benin	name
benki	noun
benzini	noun
bepari	noun
beramu	noun
bereti	noun
bereu	noun
beri	noun
berili	noun
beseni	noun
besi	noun
besiboli	noun
bethlehemu	name
beti	noun,verb
betri	noun
bia	noun
biashara	noun
bibi	noun
biblia	noun
bibo	noun
bichi	adj
bidhaa	noun
bidhaisha	verb
bidi	verb
bidii	noun
bigijii	noun
biharusi	noun
bikari	name,noun
bikini	noun
bikira	noun
bila	prep
biladi	noun
bilahi	intj
bilauri	noun
bili	noun
biliadi	noun
bilingani	noun
bilionea	noun
bilioni	noun,num
bilula	noun
bima	noun
bimbashi	noun
bin	noun
binadamu	noun
binafsi	adj,adv
binamu	noun
binda	noun
bingwa	noun
binti	noun
binuru	intj
binya	verb
biogesi	noun
biokemia	noun
biolojia	noun
biotini	noun
birika	noun
bisha	verb
bishara	noun
bisi	noun
bisibisi	noun
biskuti	noun
bivu	adj
bizari	noun
bizimu	noun
bk	name
blanketi	noun
blausi	noun
blauzi	noun
blogu	noun
bluu	adj
bobari	noun
bobea	verb
bodaboda	noun
bodi	noun
bofya	verb
boga	noun
bohari	noun
boi	noun
boksi	noun
bolti	noun
boma	noun
bomba	noun
bombomu	noun
bombwe	noun
bomoa	verb
bomu	noun
bonasi	noun
bonde	noun
bondia	noun
boneti	noun
bonga	verb
bonge	noun
bongo	name,noun
bonyeza	verb
bopa	verb
bora	adj
boresha	verb
boresho	noun
boriti	noun
boroni	noun
bosi	noun
botania	noun
boti	noun
botswana	name
bovu	adj
boya	noun
bradha	noun
braketi	noun
brandi	noun
brazili	name
breki	noun
breli	noun
brigedi	noun
brigedia	noun
brokoli	noun
bromini	noun
brosha	noun
bruda	noun
bua	noun
buba	noun
bubu	noun
bubujiko	noun
bucha	noun
buda	noun
budhara	noun
budi	noun
bughudha	noun
bughudhi	verb
buibui	noun
bukini	name
buku	noun
bukua	verb
buldani	noun
buldoza	noun
buli	noun
bumbuazi	noun
bundi	noun
bunduki	noun
bunge	noun
buni	noun,verb
bunifu	adj
bunilizi	noun
bunju	noun
bunzi	noun
buraa	noun
buraha	noun
burashi	noun
bure	adj,adv
buriani	noun
burudani	noun
burudi	verb
burudisha	verb
buruhahi	noun
buruji	noun
burundi	name
burura	verb
busara	noun
bushashi	noun
bushuti	noun
bustani	noun
busu	noun,verb
busuri	verb
butani	noun
buti	noun
butwaa	noun
buyu	noun
bwaga	verb
bwalo	noun
bwana	noun
bwanyenye	noun
bwata	verb
bwawa	noun
bwege	noun
bweka	verb
bweni	noun
bweta	noun
cameroon	name
ccm	name
ceres	name
cha	particle,verb
chaa	noun
chacha	verb
chache	adj
chachu	noun
chad	name
chadema	name
chadi	name
chafi	noun
chafu	adj
chafua	verb
chafuka	verb
chafuo	noun
chafya	noun,verb
chagua	verb
chaguo	noun
chai	noun
chainizi	noun
chaja	noun
chaji	verb
chaka	noun
chakaa	verb
chakachua	verb
chakata	verb
chakavu	adj
chake	adj
chaki	noun
chakita	name
chako	adj,verb
chakula	noun
chakura	verb
chama	noun
chambo	noun
chambua	verb
championi	noun
chana	verb
chanda	noun
chandarua	noun
chaneli	noun
changa	adj,verb
changamka	verb
changamoto	noun
changamsha	verb
changanua	verb
changanya	verb
changarawe	noun
changizo	noun
changu	adj,noun
changua	verb
changudoa	noun
chanikiwiti	noun
chanja	verb
chanjiana	verb
chanjo	noun
chanua	verb
chanuo	noun
chanzo	noun
chao	adj
chapa	noun,verb
chapati	noun
chapeli	noun
chapisho	noun
chapo	noun
chapua	verb
charaza	verb
chati	noun
chatu	noun
chauchau	noun
chavua	noun
chawa	noun
chaza	noun
chazo	noun
checha	verb
cheche	noun
chechevu	noun
cheka	verb
chekacheka	verb
cheki	noun,verb
chekundu	adj
chelewa	noun,verb
chema	adj
chembe	noun
chembechembe	noun
chemchemi	noun
chemka	verb
chenga	noun,verb
chenji	noun,verb
chenjua	verb
chenu	adj
chenyewe	adj
chenza	noun
cheo	noun
chepechepe	adj
chepeo	noun
chepesi	adj
cherehani	noun
cherehe	noun
cheri	noun
chesi	noun
chetezo	noun
cheti	noun
chetu	adj
cheupe	adj
cheusi	adj
cheza	verb
chichiri	noun
chifu	noun
chikichi	noun
chilumbo	noun
chimba	verb
chimbo	noun
chimbua	verb
chimbuko	noun
chingamu	noun
chini	adv
chinja	verb
chips	noun
chipsi	noun
chipu	noun
chipua	verb
chipukizi	noun
chiriku	noun
chirwa	noun
chizi	noun
chocha	verb
chochote	adj
choka	verb
chokaa	noun
chokoa	verb
chokochoko	noun
chokoleti	noun
chokoza	verb
choma	verb
chomachoma	verb
chombo	noun
chomeo	noun
chonga	verb
chongea	verb
chongoa	verb
chonjo	adj,noun
choo	noun
chopi	adv
chopoa	verb
chora	verb
choroa	noun
choroko	noun
chota	verb
chotara	noun
chote	adj
choyo	noun
chozi	noun
chromi	noun
chua	verb
chubua	verb
chubuko	noun
chubwi	noun
chuchu	noun
chuchumaa	verb
chuchungi	noun
chudere	noun
chui	noun
chuja	verb
chujio	noun
chuki	noun
chukia	verb
chukio	noun
chukivu	adj
chuku	noun
chukua	verb
chuma	noun,verb
chumba	noun
chumbia	verb
chumvi	noun
chuna	verb
chunga	verb
chungu	adj,noun
chungua	verb
chunguza	verb
chungwa	noun
chunusi	noun
chuo	noun
chupa	noun
chupi	noun
chupio	noun
chura	noun
churura	verb
chururu	noun
churuza	verb
chuuza	verb
chwa	verb
cosota	name
cuba	name
daathari	verb
daawa	noun
dabali	adv
dabu	verb
dada	noun
dadangu	noun
dadisi	verb
dadu	noun
dafina	noun
dafrau	noun
daftari	noun
dafu	noun
dagaa	noun
dagla	noun
dahalia	noun
dahari	noun
dahili	noun,verb
dai	noun,verb
daima	adv
dajaja	name
daka	noun,verb
dakika	noun
dakiza	verb
daktari	noun
daku	noun
dakua	verb
daladala	noun
dalali	noun
dalasini	noun
dali	noun
dalia	noun
dalili	noun
dalu	name
dalufnin	name
dama	noun
damisi	noun
damka	verb
dampo	noun
damshi	verb
damu	noun
danganya	verb
danganyifu	adj,adv
danguro	noun
danieli	name
dansi	noun
dara	verb
daraba	noun
darabi	noun
darahani	noun
daraja	noun
daraka	noun
darasa	noun
dari	noun
darubini	name,noun
daso	noun
dasta	noun
dasturi	noun
data	noun,verb
dau	noun
daudi	name
dawa	noun
dawamu	adv
dawati	noun
dayosisi	noun
dazeni	noun
debe	noun
debi	noun
debwedebwe	adj
degedege	noun
deheni	noun,verb
dei	noun
dekeza	verb
deki	verb
dele	noun
delta	noun
dema	noun,verb
demani	noun
demokrasia	noun
demu	noun
dengu	noun
deni	noun
denmaki	name
depo	noun
dera	noun
deraya	noun
dereva	noun
des	name
desemba	name
desilioni	noun,num
desimali	noun
deski	noun
desturi	noun
dhabihu	noun,verb
dhahabu	adj,noun
dhahania	noun
dhahiri	adj,adv
dhaifu	adj
dhakari	noun
dhalili	adj
dhalilisha	verb
dhalimu	adj,noun
dhamana	noun
dhambi	noun
dhamini	verb
dhamira	noun
dhamiria	verb
dhana	noun
dhani	verb
dhania	noun,verb
dhara	noun
dharau	noun,verb
dharuba	noun
dharura	noun
dhati	noun
dhau	noun
dhehebu	noun
dhibiti	verb
dhibu	name
dhidi	adv
dhifa	noun
dhihaka	noun
dhihaki	verb
dhihiri	verb
dhihirisha	verb
dhii	noun,verb
dhiki	noun,verb
dhikiri	noun,verb
dhila	noun
dhili	noun,verb
dhima	noun
dhiraa	noun
dhoofu	verb
dhoruba	noun
dhuha	noun
dhuku	verb
dhukuru	verb
dhuli	noun
dhuluma	noun
dhulumati	noun
dhulumu	verb
dhuria	noun
dhuru	verb
dia	noun
dibaji	noun
didimia	verb
difenda	noun
difensi	noun
difu	noun
digali	noun
digidigi	noun
digrii	noun
dikoni	noun
dikrii	noun
dikteta	noun
dila	noun
dili	noun
dimbwi	noun
dimu	noun
dinari	noun
dinda	verb
dini	noun
dinosauri	noun
dioksidi	noun
diploma	noun
diplomasia	noun
dipu	noun
dira	name,noun
dirhamu	noun
diriki	verb
dirisha	noun
dishi	noun
diski	noun
disko	noun
divai	noun
divisheni	noun
diwani	noun
dizeli	noun
djibouti	name
dldb	name
dldm	name
dna	name
do	intj
doa	noun
dobi	noun
dodo	noun
dodoma	name
dodosa	verb
dodoso	noun
doea	verb
dogo	adj
dohani	noun
dokeza	verb
dokezo	noun
dokoa	verb
dola	noun
doli	noun
dominika	name
donati	name
donda	noun
dondakoo	noun
dondandugu	noun
dondoa	verb
dondoandume	noun
dondoo	noun
donoa	verb
doo	noun
dopamini	noun
doria	noun
dosari	noun
doti	noun
download	verb
dozi	noun
drafti	noun
dragoni	noun
drama	noun
dripu	noun
droni	noun
droo	noun
dua	noun
duara	noun
duaradufu	noun
dubu	noun
duka	noun
dukua	verb
dukuduku	noun
dulabu	noun
duma	noun,verb
dume	adj,noun
dumu	noun,verb
dunda	verb
dundumio	noun
dunga	verb
dungu	noun
dungua	verb
dunguliwa	verb
duni	adj
dunia	noun
dura	noun
duriani	noun
duru	noun,verb
dusumali	noun
dutu	noun
ebola	name
eda	noun
edashara	num
edeni	name
ee	intj
egama	verb
egemea	verb
egemeo	noun
egesha	verb
ekari	noun
ekaristi	noun
ekseli	noun
eksirei	noun
ekumeni	noun
ekundu	adj
elastini	noun
elea	verb
elekea	verb
elekeza	verb
elektrodi	noun
elektroliti	noun
elektroni	noun
elektroniki	adj,noun
elementi	noun
eleveta	noun
elezo	noun
elfeni	num
elfu	noun,num
elimu	noun
elimunafsia	noun
elimuuzazi	noun
elisi	name
eliud	name
ema	adj
embamba	adj
embe	noun
emoji	noun
enameli	noun
enda	verb
endapo	conj
endekeza	verb
endelea	verb
endelevu	adj
enea	verb
eneo	noun
enga	verb
engaenga	verb
engua	verb
ensaiklopidia	noun
enu	adj
enye	particle
enyewe	adj
enzi	noun,verb
epa	verb
epesi	adj
epidemiolojia	noun
epifania	name
epistemolojia	noun
epua	verb
epuka	verb
erevu	adj
eritrea	name
eropleni	noun
erosoli	noun
esta	name
estonia	name
estrojeni	noun
eswatini	name
ethiopia	name
eti	intj
etimolojia	noun
etu	adj
eua	verb
eupe	adj
eusi	adj
eva	name
ezeka	verb
ezekieli	name
ezra	name
ezua	verb
fa	verb
faa	verb
fadhaa	noun
fadhaika	verb
fadhila	noun
fadhili	adj,verb
fafanua	verb
fagia	verb
fahali	noun
fahamu	noun,verb
faharasa	noun
fahari	adj,noun
faida	noun
faidi	verb
faila	noun
faili	noun,verb
fainali	noun
faini	noun,verb
fajaa	adv,noun
fakiri	noun
faksi	noun
fala	noun
falahi	noun
falaki	noun
fali	noun
falka	noun
falsafa	noun
faluda	noun
famasia	noun
familia	noun
fana	verb
fanaka	noun
fanana	verb
fanani	noun
fangasi	noun
fani	adj,noun
fanicha	noun
fanikia	verb
fanikisha	verb
fanikiwa	verb
fantasia	noun
fanusi	noun
fanya	verb
faradhi	noun
faragha	adv,noun
faraja	noun
faraji	name
faraka	verb
farakano	noun
faranga	noun
farangi	noun
farao	noun
farasi	name,noun
faridhi	verb
fariji	verb
fariki	verb
farisi	adj,name,noun
faru	noun
fasaha	adj
fasheni	noun
fashini	noun
fashisti	noun
fasihi	adj,noun
fasiki	noun
fasili	verb
fasiri	noun,verb
fataki	noun
fatiha	noun
fatiisha	verb
fatima	name
fatma	name
fatuma	name
fauli	noun
faulo	noun
faulu	verb
feb	name
februari	name
fedha	noun
fedheha	noun
fedhehi	verb
feki	noun
feleji	noun
feleti	verb
feli	verb
fenesi	noun
feni	noun
feri	noun
feruzi	adj,noun
ficha	verb
fichama	verb
ficho	noun
fidhuli	adj,noun
fidi	verb
fidia	noun
fidla	noun
fifi	adj
fifia	verb
figa	noun
figau	noun
figili	noun
figo	noun
fika	verb
fikira	noun
fikiri	verb
fila	noun
filamu	noun
file	verb
filemoni	name
filimbi	noun
filisi	verb
filolojia	noun
fimbo	noun
findo	noun
finya	verb
finyanga	verb
finyo	noun
finyu	adj
fira	noun,verb
firasha	noun
firauni	noun
firigisi	noun
fisadi	adj,noun
fisi	noun
fisidi	verb
fistula	noun
fitina	noun
fiwi	noun
fizikia	noun
fiziolojia	noun
flamingo	noun
fleti	noun
floridi	noun
florini	noun
fofofo	adv
foka	verb
fokasi	noun
folda	noun
foleni	noun
fomu	noun
fomula	noun
fonetiki	noun
fonimu	noun
fonolojia	noun
fora	noun
forodha	noun
foromali	noun
foronya	noun
forosadi	noun
fosfeti	noun
fosforasi	noun
fotokopi	noun
fotoni	noun
fowadi	noun
frasila	noun
frati	name
fremu	noun
friji	noun
fu	adj
fua	verb
fuasa	verb
fuata	verb
fuawe	noun
fueli	noun
fufua	verb
fufutende	adj
fuga	verb
fuja	verb
fujo	noun
fukara	adj,noun
fuko	noun
fukua	verb
fukuza	verb
fulana	noun
fulani	adj,noun
fulanifulani	adj,noun
fululiza	verb
fulusi	noun
fuma	verb
fumba	verb
fumbata	verb
fumbatio	noun
fumbo	noun
funda	verb
fundi	noun
fundo	noun
funga	verb
fungama	verb
fungamano	noun
fungasha	verb
fungate	noun
fungo	noun
fungu	noun
funika	verb
funua	verb
funza	noun,verb
funzo	noun
fuo	noun
fupi	adj
fura	verb
furaha	noun
furahi	verb
furahifu	adj
furika	verb
furiko	noun
furkani	name
fursa	noun
furufu	adj
furungu	noun
furusha	verb
furushi	noun
fusa	verb
fusahi	verb
fuska	noun
fususi	noun
futa	verb
futahi	noun,verb
futari	noun
futi	noun
futia	verb
futuhi	noun
futuru	verb
futuza	noun
fuu	noun
fuvu	noun
fuwele	noun
fuzu	verb
fyata	verb
fyatua	verb
fyeka	verb
fyonza	verb
fyulisi	noun
gabadini	noun
gabon	name
gabrieli	name
gadi	noun
gae	noun
gaia	verb
gaidi	noun
galaksi	noun
galawa	noun
gali	noun
galliamu	noun
galoni	noun
gamba	noun
gambia	name
gameti	noun
gamu	noun
ganda	noun,verb
gandama	verb
ganeti	adj,noun
ganga	verb
gangrini	noun
gani	adj
ganja	noun
ganuni	noun
ganzi	noun
gari	noun
gasketi	noun
gastronomia	noun
gati	noun
gatua	verb
gatuzi	noun
gauni	noun
gavana	noun
gawa	verb
gawadi	noun
gawadia	verb
gawanya	verb
gawio	noun
gawo	noun
gaza	name
gazeti	noun
gb	symbol
gegedu	noun
gego	noun
geisha	noun
geji	noun
genge	noun
geni	adj
gereji	noun
gereza	noun
gerimani	noun
gesi	noun
gesti	noun
geti	noun
geua	verb
geuko	noun
geuzi	adj
geza	verb
gezo	noun
ghadhabu	noun
ghafi	adj
ghafilika	verb
ghafla	adj,adv
ghaibu	adj
ghaidhi	noun
ghairi	verb
ghala	noun
ghalati	noun
ghali	adj
ghalibu	adv
ghamu	noun
ghana	name
ghani	noun,verb
ghanima	noun
gharadhi	noun
gharama	noun
gharika	noun
gharimu	verb
ghashi	noun
ghasia	noun
ghaya	noun
ghazi	noun
ghera	noun
ghiliba	noun
ghilibu	verb
ghofira	noun
ghofiri	verb
ghorofa	noun
ghuba	noun
ghubari	noun
ghulamu	noun
ghuma	noun
ghuna	noun
ghurabu	name
ghuri	verb
ghururi	noun
ghushi	adj,verb
ghusubu	verb
gia	noun
giaboksi	noun
gigabaiti	noun
giligilani	noun
gilotini	noun
gimba	noun
gine	name
ginebisau	name
ginekweta	name
gini	name
gitaa	noun
giza	noun
glakoma	noun
glasi	noun
glavu	noun
globu	noun
glopu	noun
glukosi	noun
gluteni	noun
gluu	noun
gobori	noun
godoro	noun
gofu	adj,noun
gogo	noun
goigoi	adj
goita	noun
goli	noun
goliathi	name
golikipa	noun
goma	verb
gomba	verb
gome	noun
gona	verb
gonga	verb
gongagonga	verb
gongo	noun
gonjwa	adj
gori	noun
goti	noun
govi	noun
grafiti	noun
gramafoni	noun
gramu	noun
greda	noun
gredi	noun
gridi	noun
grifoni	noun
grinlandi	name
grisi	noun
guatemala	name
gubeti	noun
gubigubi	noun
gubika	verb
gudulia	noun
gugu	noun
gugumiza	verb
guinea	name
guinea-bisau	name
gulabi	noun
gulio	noun
gumba	adj,noun
gumu	adj
gumzo	noun
guna	verb
gundi	noun
gundua	verb
gunia	noun
gunzi	noun
guru	noun
gurudumu	noun
guruneti	noun
gusa	verb
gutua	verb
gwanda	noun
gwaride	noun
gwiji	noun
haba	adj
hababi	noun
habakuki	name
habari	noun
habedari	intj
habibu	noun
hadaa	verb
hadhara	adv,noun
hadhari	noun
hadhi	noun
hadhira	noun
hadhiri	verb
hadhirina	noun
hadi	prep
hadidi	adj,noun
hadidu	noun
hadithi	noun,verb
hadubini	name,noun
hafidhi	noun
hafifisha	verb
hafifu	adj
hafla	noun
hagai	name
hai	adj
haiba	noun
haidhuru	intj
haidrolojia	noun
haigromita	noun
haini	noun,verb
haja	noun
haji	noun
hajiri	verb
haki	noun
hakika	noun
hakiki	verb
hakikisho	noun
hakimiliki	noun
hakimu	noun
hakiri	adj,verb
halafu	adv
halaiki	noun
halali	adj
halasa	noun
hali	noun
halifu	verb
halijoto	noun
halima	name
halisi	adj,verb
halkumu	noun
halmashauri	noun
halua	noun
hama	verb
hamahama	verb
hamaki	noun,verb
hamali	name,noun
hamamu	noun
hamasa	noun
hambaga	noun
hamdia	noun
hami	verb
hamira	noun
hamirojo	noun
hamri	noun
hamsini	num
hamu	noun
hanchifu	noun
handaki	noun
hangaika	verb
hangaiko	noun
hangaisha	verb
hani	verb
hanithi	noun
hanjamu	noun
hao	adj
hapa	adj,adv
hapana	particle,verb
hapo	adj
hara	verb
haradali	noun
haragwe	noun
haraka	adj,adv,noun
harakati	noun
haram	noun
harambee	intj,noun
haramia	noun
haramu	adj,noun
harara	noun
hari	noun
haribu	verb
harija	noun
harimu	verb
harimuni	noun
hariri	noun,verb
harubu	noun
harufu	noun
harusi	noun
hasa	adv
hasanati	noun
hasara	noun
hasha	intj
hashishi	noun
hasho	noun
hasi	adj,verb
hasidi	noun
hasimu	noun,verb
hasira	noun
hasiri	verb
hasua	noun
hata	adv
hatamu	noun
hatari	noun
hati	noun
hatia	noun
hatihati	noun
hatima	noun
hatimaye	adv
hatinafsi	noun
hatua	noun
hatujambo	intj
hawa	adj,name,noun
hawaa	name
hawala	noun
hawara	noun
hawili	verb
haya	adj,intj,noun
hayati	noun
hayawani	noun
hayo	adj
hayya	name
hazina	noun,verb
heba	noun
hebu	intj
hedhi	noun
hedikota	noun
hekaheka	noun
hekalu	noun
hekaya	noun
hekima	noun
heko	intj
hekta	noun
hela	intj,noun
heliamu	noun
helikopta	noun
helmeti	noun
hema	noun,verb
hemoglobini	noun
hepa	verb
hereni	noun
heri	adv,noun
heria	intj,verb
heroe	noun
heroini	noun
herufi	noun
hesabu	name,noun,verb
heshima	noun
heshimiwa	adj
heshimu	verb
hewa	noun
hewaa	intj
hiana	noun
hiari	noun,verb
hiba	noun
hicho	adj
hidaya	noun
hidekeli	name
hidi	verb
hidrojeni	noun
hifadhi	noun,verb
hifadhidata	noun
hii	adj
hija	noun
hijabu	noun
hijai	noun
hiji	verb
hiki	adj
hila	noun
hilali	noun
hili	adj
hilo	adj
hima	adv,noun
himaya	noun
himidi	noun,verb
himila	noun
himili	verb
himiza	verb
hina	noun
hindi	noun
hirizi	noun
hisa	noun
hisabati	noun
hisani	noun
hisi	verb
hisia	noun
hispania	name
historia	noun
hitaji	verb
hitilafu	noun,verb
hitimisho	noun
hitimu	verb
hivi	adj
hivyo	adj,adv
hiyo	adj
hiyohiyo	adj
hizaya	noun
hizi	adj,verb
hizo	adj
hobela	adj
hobelahobela	adv
hodari	adj
hodhi	noun,verb
hodi	intj
hofu	noun,verb
hoi	adj
hoja	noun
hojaji	noun
hoji	verb
hojihoji	verb
hoki	noun
holanzi	adj
holela	adj
homa	noun
homoni	noun
homonimu	noun
hondohondo	noun
honga	verb
hongera	intj,noun
hongo	noun
hongwe	noun
honi	noun
hori	noun
hosea	name
hospitali	noun
hosteli	noun
hoteli	noun
hotuba	noun
huadhibu	verb
huba	noun
hubiri	verb
hudhi	name
hudhuria	verb
hudhurio	noun
hudhurungi	adj
huduma	noun
hudumu	verb
huenda	adv
hui	verb
hujaji	noun
hujambo	intj
hujuma	noun
hujumu	verb
huki	noun
hukimbia	verb
huko	adj,adv
huku	adj,conj
hukumu	noun,verb
hulka	noun
hulu	verb
huluku	verb
humo	adj
humu	adj,adv
humusi	noun
hundi	noun
huntha	noun
huo	adj
huohuo	adj
huru	adj,noun
huruma	noun
hurumia	verb
husu	verb
husuda	noun
husudu	verb
husuma	noun
husuni	noun
husuru	verb
hususan	adv
hutu	name
hutubu	verb
huu	adj
huwa	verb
huyo	adj
huyu	adj
huzuni	noun
huzunisha	verb
iba	verb
ibada	noun
ibara	noun
ibilisi	name
ibra	noun
ibrahim	name
ibua	verb
ibuka	verb
idadi	noun
